id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,deg
131,237,Noumerat,Ghardaia,Algeria,GHA,DAUG,32.384106,3.794114,1512,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,4
132,238,Oued Irara,Hassi-messaoud,Algeria,HME,DAUH,31.672971999999998,6.1404440000000005,463,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,3
133,239,In Salah,In Salah,Algeria,INZ,DAUI,27.251022,2.5120169999999997,896,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,1
134,240,Sidi Mahdi,Touggourt,Algeria,TGR,DAUK,33.067803000000005,6.088672,279,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,2
135,242,Timimoun,Timimoun,Algeria,TMX,DAUT,29.237119,0.276033,1027,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,1
136,243,Ouargla,Ouargla,Algeria,OGX,DAUU,31.917223,5.412778,492,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,2
137,244,In Amenas,Zarzaitine,Algeria,IAM,DAUZ,28.05155,9.642911,1847,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,9
138,245,Cadjehoun,Cotonou,Benin,COO,DBBB,6.357228,2.384353,19,1.0,N,BJ,BEN,Benin,BJ,204.0,ISO 3166-2:BJ,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,14
139,246,Ouagadougou,Ouagadougou,Burkina Faso,OUA,DFFD,12.353194,-1.512417,1037,0.0,N,BF,BFA,Burkina Faso,BF,854.0,ISO 3166-2:BF,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,14
140,247,Bobo Dioulasso,Bobo-dioulasso,Burkina Faso,BOY,DFOO,11.160055999999999,-4.3309690000000005,1511,0.0,N,BF,BFA,Burkina Faso,BF,854.0,ISO 3166-2:BF,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
141,248,Kotoka Intl,Accra,Ghana,ACC,DGAA,5.605186,-0.166786,205,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,31
142,249,Tamale,Tamale,Ghana,TML,DGLE,9.557192,-0.8632139999999999,553,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
143,251,Sunyani,Sunyani,Ghana,NYI,DGSN,7.361828,-2.3287560000000003,1014,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
144,252,Takoradi,Takoradi,Ghana,TKD,DGTK,4.896056,-1.7747560000000002,21,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
145,253,Abidjan Felix Houphouet Boigny Intl,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261386,-3.9262940000000004,21,0.0,N,CI,CIV,Côte d'Ivoire,CI,384.0,ISO 3166-2:CI,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,14
146,260,Nnamdi Azikiwe Intl,Abuja,Nigeria,ABV,DNAA,9.006791999999999,7.263172,1123,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,19
147,261,Akure,Akure,Nigeria,AKR,DNAK,7.246739,5.301008,1100,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
148,262,Benin,Benin,Nigeria,BNI,DNBE,6.316981,5.5995029999999995,258,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
149,263,Calabar,Calabar,Nigeria,CBQ,DNCA,4.976019,8.347197,210,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
150,264,Enugu,Enugu,Nigeria,ENU,DNEN,6.474272,7.561961,466,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
151,267,Ilorin,Ilorin,Nigeria,ILR,DNIL,8.440211,4.493919,1126,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
152,268,Yakubu Gowon,Jos,Nigeria,JOS,DNJO,9.639828,8.86905,4232,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
153,269,Kaduna,Kaduna,Nigeria,KAD,DNKA,10.696025,7.320114,2073,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
154,270,Mallam Aminu Intl,Kano,Nigeria,KAN,DNKN,12.047589,8.524622,1562,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,8
155,273,Murtala Muhammed,Lagos,Nigeria,LOS,DNMM,6.577369,3.3211559999999998,135,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,34
156,275,Port Harcourt Intl,Port Hartcourt,Nigeria,PHC,DNPO,5.015494,6.949594,87,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,2
157,276,Sadiq Abubakar Iii Intl,Sokoto,Nigeria,SKO,DNSO,12.916322000000001,5.207189,1010,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
158,280,Diori Hamani,Niamey,Niger,NIM,DRRN,13.481547,2.183614,732,1.0,N,NE,NER,Niger,NE,562.0,ISO 3166-2:NE,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,6
159,286,Habib Bourguiba Intl,Monastir,Tunisia,MIR,DTMB,35.758055999999996,10.754722000000001,9,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,,20
160,287,Carthage,Tunis,Tunisia,TUN,DTTA,36.851033,10.227217,22,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,,54
161,290,Gafsa,Gafsa,Tunisia,GAF,DTTF,34.422022,8.822503,1060,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,,2
162,293,Zarzis,Djerba,Tunisia,DJE,DTTJ,33.875031,10.775461,19,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,,19
163,295,Thyna,Sfax,Tunisia,SFA,DTTX,34.717953,10.690972,85,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,,5
164,296,Nefta,Tozeur,Tunisia,TOE,DTTZ,33.939721999999996,8.110555999999999,287,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,,6
165,298,Gnassingbe Eyadema Intl,Lome,Togo,LFW,DXXX,6.165611,1.2545110000000002,72,1.0,N,TG,TGO,Togo,TG,768.0,ISO 3166-2:TG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,11
166,302,Brussels Natl,Brussels,Belgium,BRU,EBBR,50.901389,4.484444,184,1.0,E,BE,BEL,Belgium,BE,56.0,ISO 3166-2:BE,Europe,Western Europe,,150.0,155.0,,120
167,304,Brussels South,Charleroi,Belgium,CRL,EBCI,50.459196999999996,4.453817,614,1.0,E,BE,BEL,Belgium,BE,56.0,ISO 3166-2:BE,Europe,Western Europe,,150.0,155.0,,67
168,337,Schonefeld,Berlin,Germany,SXF,EDDB,52.380001,13.5225,157,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,70
169,338,Dresden,Dresden,Germany,DRS,EDDC,51.132767,13.767160999999998,755,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,16
170,339,Erfurt,Erfurt,Germany,ERF,EDDE,50.979811,10.958105999999999,1036,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,8
171,340,Frankfurt Main,Frankfurt,Germany,FRA,EDDF,50.026421,8.543125,364,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,242
172,341,Munster Osnabruck,Muenster/osnabrueck,Germany,FMO,EDDG,52.134642,7.684831,160,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,13
173,342,Hamburg,Hamburg,Germany,HAM,EDDH,53.630389,9.988228,53,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,82
174,344,Koln Bonn,Cologne,Germany,CGN,EDDK,50.865916999999996,7.142744,302,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,82
175,345,Dusseldorf,Duesseldorf,Germany,DUS,EDDL,51.289453,6.766775,147,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,122
176,346,Franz Josef Strauss,Munich,Germany,MUC,EDDM,48.353783,11.786086,1487,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,149
177,347,Nurnberg,Nuernberg,Germany,NUE,EDDN,49.4987,11.066897,1046,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,40
178,348,Leipzig Halle,Leipzig,Germany,LEJ,EDDP,51.432446999999996,12.241633,465,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,17
179,349,Saarbrucken,Saarbruecken,Germany,SCN,EDDR,49.214553,7.109508,1058,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,5
180,350,Stuttgart,Stuttgart,Germany,STR,EDDS,48.689878,9.221964,1276,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,75
181,351,Tegel,Berlin,Germany,TXL,EDDT,52.559686,13.287710999999998,122,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,87
182,352,Hannover,Hannover,Germany,HAJ,EDDV,52.461056000000006,9.685078,183,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,52
183,353,Neuenland,Bremen,Germany,BRE,EDDW,53.0475,8.786667,14,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,30
184,355,Frankfurt Hahn,Hahn,Germany,HHN,EDFH,49.948671999999995,7.263892,1649,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,49
185,356,Mannheim City,Mannheim,Germany,MHG,EDFM,49.472706,8.514264,309,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,1
186,364,Lubeck Blankensee,Luebeck,Germany,LBC,EDHL,53.805367000000004,10.719222,53,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,6
187,371,Paderborn Lippstadt,Paderborn,Germany,PAD,EDLP,51.614089,8.616317,699,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,10
188,373,Dortmund,Dortmund,Germany,DTM,EDLW,51.518314000000004,7.612242,425,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,22
189,382,Friedrichshafen,Friedrichshafen,Germany,FDH,EDNY,47.671316999999995,9.511486,1367,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,11
190,388,Hof Plauen,Hof,Germany,HOQ,EDQM,50.288835999999996,11.854919,1960,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,1
191,399,Braunschweig Wolfsburg,Braunschweig,Germany,BWE,EDVE,52.319167,10.556111,295,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,1
192,410,Westerland Sylt,Westerland,Germany,GWT,EDXW,54.91325,8.340472,51,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,7
193,415,Tallinn,Tallinn-ulemiste International,Estonia,TLL,EETN,59.413317000000006,24.832844,131,2.0,E,EE,EST,Estonia,EE,233.0,ISO 3166-2:EE,Europe,Northern Europe,,150.0,154.0,,29
194,416,Tartu,Tartu-ulenurme,Estonia,TAY,EETU,58.307460999999996,26.690428000000004,219,2.0,E,EE,EST,Estonia,EE,233.0,ISO 3166-2:EE,Europe,Northern Europe,,150.0,154.0,,1
195,417,Enontekio,Enontekio,Finland,ENF,EFET,68.362586,23.424322,1005,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,1
196,421,Helsinki Vantaa,Helsinki,Finland,HEL,EFHK,60.317221999999994,24.963333,179,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,82
197,428,Ivalo,Ivalo,Finland,IVL,EFIV,68.60726899999999,27.405328000000004,481,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
198,429,Joensuu,Joensuu,Finland,JOE,EFJO,62.66290600000001,29.60755,398,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,1
199,432,Kemi Tornio,Kemi,Finland,KEM,EFKE,65.781889,24.5991,61,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,1
200,433,Kajaani,Kajaani,Finland,KAJ,EFKI,64.285472,27.692414000000003,483,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
201,435,Kruunupyy,Kruunupyy,Finland,KOK,EFKK,63.721171999999996,23.143131,84,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
202,437,Kuusamo,Kuusamo,Finland,KAO,EFKS,65.987575,29.239380999999998,866,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
203,438,Kittila,Kittila,Finland,KTT,EFKT,67.701022,24.84685,644,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,5
204,439,Kuopio,Kuopio,Finland,KUO,EFKU,63.00715,27.797756,323,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,3
205,441,Lappeenranta,Lappeenranta,Finland,LPP,EFLP,61.044553,28.144396999999998,349,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,4
206,446,Oulu,Oulu,Finland,OUL,EFOU,64.930061,25.354564,47,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,3
207,448,Pori,Pori,Finland,POR,EFPO,61.461686,21.799982999999997,44,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,1
208,453,Rovaniemi,Rovaniemi,Finland,RVN,EFRO,66.56482199999999,25.830410999999998,642,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
209,455,Savonlinna,Savonlinna,Finland,SVL,EFSA,61.943064,28.945135999999998,311,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
210,458,Tampere Pirkkala,Tampere,Finland,TMP,EFTP,61.414147,23.604392,390,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,16
211,460,Turku,Turku,Finland,TKU,EFTU,60.51414200000001,22.262808,161,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,7
212,462,Vaasa,Vaasa,Finland,VAA,EFVA,63.05065,21.762175,19,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,3
213,463,Varkaus,Varkaus,Finland,VRK,EFVR,62.171110999999996,27.868610999999998,286,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,2
214,465,Aldergrove,Belfast,United Kingdom,BFS,EGAA,54.6575,-6.215833,268,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,30
215,467,City,Belfast,United Kingdom,BHD,EGAC,54.618056,-5.8725,15,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,20
216,468,Londonderry Eglinton,Londonderry,United Kingdom,LDY,EGAE,55.042778000000006,-7.161111,22,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,7
217,469,Birmingham,Birmingham,United Kingdom,BHX,EGBB,52.45385600000001,-1.748028,327,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,79
218,472,Gloucestershire,Golouchestershire,United Kingdom,GLO,EGBJ,51.894166999999996,-2.167222,101,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,1
219,478,Manchester,Manchester,United Kingdom,MAN,EGCC,53.35374399999999,-2.27495,257,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,124
220,481,St Mawgan,Newquai,United Kingdom,NQY,EGDG,50.440558,-4.995408,390,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,9
221,488,Cardiff,Cardiff,United Kingdom,CWL,EGFF,51.396667,-3.3433330000000003,220,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,22
222,490,Bristol,Bristol,United Kingdom,BRS,EGGD,51.382669,-2.719089,622,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,73
223,491,Liverpool,Liverpool,United Kingdom,LPL,EGGP,53.333611,-2.8497220000000003,80,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,66
224,492,Luton,London,United Kingdom,LTN,EGGW,51.874722,-0.36833299999999997,526,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,75
225,493,Plymouth,Plymouth,United Kingdom,PLH,EGHD,50.422778,-4.1058330000000005,476,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,7
226,494,Bournemouth,Bournemouth,United Kingdom,BOH,EGHH,50.78,-1.8425,38,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,17
227,495,Southampton,Southampton,United Kingdom,SOU,EGHI,50.950261,-1.356803,44,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,31
228,497,Alderney,Alderney,Guernsey,ACI,EGJA,49.706111,-2.214722,290,0.0,E,GG,GGY,Guernsey,GG,831.0,ISO 3166-2:GG,Europe,Northern Europe,Channel Islands,150.0,154.0,830.0,2
229,498,Guernsey,Guernsey,Guernsey,GCI,EGJB,49.434956,-2.601969,336,0.0,E,GG,GGY,Guernsey,GG,831.0,ISO 3166-2:GG,Europe,Northern Europe,Channel Islands,150.0,154.0,830.0,13
230,499,Jersey,Jersey,Jersey,JER,EGJJ,49.207947,-2.1955080000000002,277,0.0,E,JE,JEY,Jersey,JE,832.0,ISO 3166-2:JE,Europe,Northern Europe,Channel Islands,150.0,154.0,830.0,24
231,502,Gatwick,London,United Kingdom,LGW,EGKK,51.148056,-0.190278,202,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,172
232,503,City,London,United Kingdom,LCY,EGLC,51.505278000000004,0.055277999999999994,19,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,5
233,507,Heathrow,London,United Kingdom,LHR,EGLL,51.4775,-0.46138900000000005,83,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,159
234,508,Southend,Southend,United Kingdom,SEN,EGMC,51.571389,0.6955560000000001,49,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,2
235,510,Manston,Manston,United Kingdom,MSE,EGMH,51.342222,1.346111,178,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,1
236,514,Blackpool,Blackpool,United Kingdom,BLK,EGNH,53.771667,-3.028611,34,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,6
237,515,Humberside,Humberside,United Kingdom,HUY,EGNJ,53.57444399999999,-0.350833,121,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,3
238,517,Leeds Bradford,Leeds,United Kingdom,LBA,EGNM,53.865897,-1.660569,681,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,46
239,520,Isle Of Man,Isle Of Man,Isle of Man,IOM,EGNS,54.083332999999996,-4.623889,52,0.0,E,IM,IMN,Isle of Man,IM,833.0,ISO 3166-2:IM,Europe,Northern Europe,,150.0,154.0,,15
240,521,Newcastle,Newcastle,United Kingdom,NCL,EGNT,55.0375,-1.6916669999999998,266,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,50
241,522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.509189,-1.429406,120,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,6
242,523,Nottingham East Midlands,East Midlands,United Kingdom,EMA,EGNX,52.831111,-1.328056,306,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,56
244,530,Sumburgh,Sumburgh,United Kingdom,LSI,EGPB,59.878889,-1.295556,20,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,1
245,531,Wick,Wick,United Kingdom,WIC,EGPC,58.458889,-3.0930560000000002,126,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,1
246,532,Dyce,Aberdeen,United Kingdom,ABZ,EGPD,57.201944,-2.197778,215,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,23
247,533,Inverness,Inverness,United Kingdom,INV,EGPE,57.5425,-4.0475,31,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,6
248,534,Glasgow,Glasgow,United Kingdom,GLA,EGPF,55.87194399999999,-4.433056,26,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,41
249,535,Edinburgh,Edinburgh,United Kingdom,EDI,EGPH,55.95,-3.3725,135,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,75
250,537,Prestwick,Prestwick,United Kingdom,PIK,EGPK,55.509443999999995,-4.586666999999999,65,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,25
251,541,Stornoway,Stornoway,United Kingdom,SYY,EGPO,58.21555600000001,-6.331111,26,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,1
252,547,Norwich,Norwich,United Kingdom,NWI,EGSH,52.675833,1.282778,117,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,9
253,548,Stansted,London,United Kingdom,STN,EGSS,51.885,0.235,348,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,139
